outlet_name,merged_from,n_merged,postal_code,outlet_type,planning_area,region,neighborhood_type,pa_population,pa_area_sqkm,pa_population_density,n_outlets_at_postal,shared_postal,merge_group,merge_role,latitude,longitude,res_area_500m,com_area_500m,mixed_area_500m,inst_area_500m,open_area_500m,hdb_blocks_500m,rc_ratio_500m,res_area_1000m,com_area_1000m,mixed_area_1000m,inst_area_1000m,open_area_1000m,hdb_blocks_1000m,rc_ratio_1000m,res_area_1500m,com_area_1500m,mixed_area_1500m,inst_area_1500m,open_area_1500m,hdb_blocks_1500m,rc_ratio_1500m,open_hours_daily,g1_wins_hist,g2_wins_hist,combined_wins_hist,first_draw,last_draw,draws_i,hdb_proxy,com_area_proxy,volume_proxy,is_closed,exposure,p_share,expected_wins,win_rate_per_draw,win_share,std_residual,exposure_hdb,expected_wins_hdb,std_residual_hdb
Singapore Pools Upp Thomson Branch,Singapore Pools Upp Thomson Branch,1,574424,,BISHAN,CENTRAL REGION,residential,87320,7.6081,11477.2,1,0,,unique,1.35184499157062,103.836053648292,463397,24480,11473,21815,22232,19,0.9395,1041361,369705,11473,205281,58510,48,0.7361,3092660,460579,48726,693911,353422,165,0.8654,0.0,5,18,23,1661,3257,2522,48.0,369705.0,241.35406700369884,1,608694.9569833284,0.0024111472239810236,44.471199399106,0.009119746233148296,0.0012470180004337454,-3.2197109444411356,121056.0,17.36431272222645,1.3524402487676401
Singapore Pools Upper Boon Keng Branch,Singapore Pools Upper Boon Keng Branch,1,380018,Branch,KALLANG,CENTRAL REGION,mixed,101290,8.5847,11798.9,1,0,,unique,1.31480351462869,103.872301458156,410824,33762,1961,59680,35651,45,0.9222,872804,790696,3689,73570,116416,95,0.5246,1861545,1546370,63036,287741,763366,236,0.5454,12.0,11,47,58,1958,4151,2225,95.0,790696.0,508.53048339502215,0,1131480.3255539243,0.004481991537221182,82.66585191250748,0.02606741573033708,0.0031446540880503146,-2.7128953859266702,211375.0,30.31969998728371,5.026993724632069
Singapore Pools Whampoa Drive Branch,Singapore Pools Whampoa Drive Branch,1,320088,Branch,TOA PAYOH,CENTRAL REGION,residential,121850,8.1802,14895.7,1,0,,unique,1.32324726968904,103.855171553668,439475,38363,42818,61971,27351,63,0.8852,1627513,68751,70154,300164,227197,217,0.9412,2989496,672288,167922,757400,398307,400,0.8025,12.0,21,83,104,1848,4169,2335,217.0,68751.0,252.95646653567385,0,590653.3493607985,0.002339681259566258,43.15308115144006,0.04453961456102784,0.005638690088917805,9.262595237972565,506695.0,72.68049856916248,3.6737186338203713
Singapore Pools Woodlands 888 Branch,Singapore Pools Woodlands 888 Branch,1,730888,Branch,MANDAI,NORTH REGION,residential,2090,11.7673,177.6,1,0,,unique,1.43712301500434,103.795314383823,495512,0,15397,40025,60262,126,0.9849,1892446,90419,64941,225325,169231,446,0.94,2936589,793005,79474,774037,307206,623,0.7814,12.0,21,82,103,1956,4160,2227,446.0,90419.0,493.28873394843845,0,1098554.0105031724,0.0043515646424034556,80.26025826448934,0.046250561293219576,0.005584471914985904,2.5382550065517657,993242.0,142.47096134722483,-3.3068502370328696
Singapore Pools Woodlands Centre,Singapore Pools Woodlands Centre,1,731001,,WOODLANDS,NORTH REGION,residential,255130,13.6125,18742.3,1,0,,unique,1.443578459984722,103.77085901032147,203634,3376,0,222684,48077,33,0.9837,600653,260472,28001,308434,162276,92,0.6913,1291245,813124,69198,346184,503627,185,0.61,0.0,0,7,7,2709,3203,1474,92.0,260472.0,228.2256949205108,1,336404.6743128329,0.0013325577734757596,24.57769557398691,0.0047489823609226595,0.0003795272175233138,-3.545613223152562,135608.0,19.45165642046396,-2.823246729372885
Singapore Pools Woodlands N3 Branch,Singapore Pools Woodlands N3 Branch,1,730305,Branch,WOODLANDS,NORTH REGION,residential,255130,13.6125,18742.3,1,0,,unique,1.43036145835565,103.774102414119,392236,0,41197,218181,49567,75,0.9525,1007039,369922,51197,256992,347007,168,0.7231,1856580,772637,51197,330569,1681690,270,0.7022,12.0,9,56,65,2004,4151,2179,168.0,369922.0,361.4675570364001,0,787637.8067823157,0.00311997116049328,57.54474808413806,0.029830197338228545,0.0035241813055736284,0.9827871658616724,366072.0,52.509488888207784,1.7236985431395049
Singapore Pools Woodlands N5 Branch,Singapore Pools Woodlands N5 Branch,1,730548,Branch,MANDAI,NORTH REGION,residential,2090,11.7673,177.6,1,0,,unique,1.43044361849124,103.793804884379,443382,0,15190,85204,63991,110,0.9834,1293808,113618,30587,368878,144971,250,0.9104,2336016,256195,74941,473392,257575,464,0.8899,12.0,13,54,67,1672,4173,2511,250.0,113618.0,309.42170753662043,0,776957.9076244539,0.00307766621133698,56.764475601899264,0.026682596575069693,0.003632617653437432,1.358537975259653,627750.0,90.04466785105782,-2.428518704071136
Singapore Pools Woodlands N8 Branch,Singapore Pools Woodlands N8 Branch,1,730883,Branch,WOODLANDS,NORTH REGION,mixed,255130,13.6125,18742.3,1,0,,unique,1.44275334327795,103.790548015512,312871,95182,11561,280023,40401,87,0.7594,1050880,581400,41490,351617,187099,257,0.6402,2769907,1355985,107474,574881,546770,577,0.667,12.0,12,70,82,1583,4160,2600,257.0,581400.0,561.0696083524716,0,1458780.9817164263,0.005778486701933051,106.57840873045319,0.031538461538461536,0.0044458902624159614,-2.3807793460822495,668200.0,95.84682924424826,-1.414364872134375
Singapore Pools Yishun N1 Branch,Singapore Pools Yishun N1 Branch,1,760101,Branch,YISHUN,NORTH REGION,residential,221610,21.011,10547.3,1,0,,unique,1.4305357538408,103.827667722074,391837,2044,50385,53281,22401,64,0.9387,1120570,39548,50440,194404,110071,167,0.9465,1845813,239558,192080,356958,227658,330,0.8526,12.0,23,95,118,1678,4179,2505,167.0,39548.0,187.68342771091082,0,470146.9864158316,0.0018623344717321594,34.34889699662795,0.047105788423153695,0.006397744523964433,14.273000270014093,418335.0,60.00611091273959,7.486597647391092
Singapore Pools Yishun N2 Branch,Singapore Pools Yishun N2 Branch,1,760256,Branch,YISHUN,NORTH REGION,residential,221610,21.011,10547.3,1,0,,unique,1.43409342098238,103.839979155802,602271,29176,42669,79680,25283,107,0.9251,1288898,406512,122101,191058,98490,275,0.7427,2279210,557385,252209,438831,397390,529,0.7787,12.0,4,48,52,2139,4160,2044,275.0,406512.0,487.603963932886,0,996662.502278819,0.003947954551036922,72.81607373932499,0.025440313111545987,0.0028193450444589027,-2.4394121843327876,562100.0,80.62781011402565,-3.188201015259939
Singapore Pools Yishun N4 Branch,Singapore Pools Yishun N4 Branch,1,760415,Branch,YISHUN,NORTH REGION,residential,221610,21.011,10547.3,1,0,,unique,1.42444263730394,103.845870092641,526689,4918,51124,80516,170424,105,0.9477,1679755,4918,99773,254514,322766,347,0.9693,2656589,80779,195662,410557,469948,552,0.9391,12.0,9,50,59,1763,4138,2420,347.0,4918.0,349.5720920775326,0,845964.462827629,0.0033510132501217717,61.80608838524596,0.024380165289256198,0.0031988722619822165,-0.3569321901721139,839740.0,120.452583641971,-5.599278725218437
Singapore Pools Yishun N7 Branch,Singapore Pools Yishun N7 Branch,1,760761,Branch,YISHUN,NORTH REGION,residential,221610,21.011,10547.3,1,0,,unique,1.42539842469037,103.833259035976,300652,0,79431,114627,79040,74,0.8955,1209635,16937,130035,338054,235489,273,0.9396,3337574,21855,228808,549550,495585,591,0.962,12.0,2,37,39,2239,4152,1944,273.0,16937.0,281.8579755016612,0,547931.9043752294,0.002170454141286988,40.031856181897204,0.020061728395061727,0.002114508783344177,-0.16308585939070094,530712.0,76.1255050013072,-4.255075560144937
Singapore Racecourse - MRT Plaza (Public),Singapore Racecourse - MRT Plaza (Public),1,738078,,SUNGEI KADUT,NORTH REGION,mixed,750,17.5891,42.6,2,1,738078,concurrent,1.41993788166264,103.767403498455,0,0,0,0,1229340,0,0.5,40405,17793,0,0,1382706,3,0.6943,447420,576992,40789,458013,1462290,44,0.4392,0.0,1,1,2,3360,3950,823,3.0,17793.0,12.305659685957218,1,10127.557921542792,4.0117028879711484e-05,0.7399184806573986,0.002430133657351154,0.00010843634786380394,1.4648957020935482,2469.0,0.35415417749782835,2.765622915207468
Soh Choo Trading,Soh Choo Trading,1,730019,Authorised Retailer,WOODLANDS,NORTH REGION,residential,255130,13.6125,18742.3,1,0,,unique,1.44328204285332,103.777294228046,322367,146713,28001,55691,73934,47,0.6767,1085026,275067,28001,302541,460965,148,0.7918,1805224,712068,69198,680106,577711,273,0.7113,11.0,11,59,70,1805,4179,2378,148.0,275067.0,291.8588148618667,0,694040.261741519,0.002749214908437233,50.70651977121632,0.02943650126156434,0.003795272175233138,2.709434599214589,351944.0,50.48296389035874,2.7468911065935977
Springdale Garments Co,Springdale Garments Co,1,560408,Authorised Retailer,SERANGOON,NORTH-EAST REGION,residential,116900,10.1005,11573.6,1,0,,unique,1.36209053459188,103.854587757902,348195,140402,26191,73611,22283,49,0.7018,1132878,161289,89904,158546,462398,163,0.851,3201078,421150,274209,494918,605373,404,0.8567,11.0,20,68,88,1198,4179,2985,163.0,161289.0,247.35342803846197,0,738349.982694809,0.002924733465714889,53.943784041645415,0.02948073701842546,0.004771199306007373,4.636878189216101,486555.0,69.79161030071117,2.179565526606375
Superbowl Jurong Pte Ltd,Superbowl Jurong Pte Ltd,1,618642,Authorised Retailer,JURONG EAST,WEST REGION,commercial,78600,17.8601,4400.9,1,0,,unique,1.32547408835086,103.725247683743,151852,219674,29936,54081,0,20,0.4155,378772,1105532,29936,121822,44965,60,0.26,1147615,2542252,58253,198291,717456,125,0.314,11.0,10,51,61,1572,4160,2611,60.0,1105532.0,638.1883079826705,0,1666309.6721427527,0.0066005441546475125,121.74043638831873,0.023362696284948296,0.0033073086098460206,-5.505040022159159,156660.0,22.471362270882867,8.127724106097224
Tampines Trading - 824,Tampines Rovers Football Club | Tampines Trading - 824,2,520824,Authorised Retailer,PAYA LEBAR,EAST REGION,residential,40,11.6853,3.4,2,1,520824,replacement_merged,1.34903743516549,103.932714940894,422947,0,49837,371457,29609,90,0.9473,1278588,4495,73733,455206,145506,269,0.9695,2140528,692158,125468,682755,852924,439,0.7448,11.0,7,47,54,1718,4164,2465,269.0,4495.0,271.35086496309657,0,668879.882134033,0.0026495502426651454,48.86830467571594,0.021906693711967545,0.0029277813923227064,0.734086483089213,663085.0,95.11313195064704,-4.21560897801656
Tampines Trading - 828,Tampines Trading - 828,1,520828,Authorised Retailer,PAYA LEBAR,EAST REGION,residential,40,11.6853,3.4,1,0,,unique,1.34893084103853,103.934588111014,411848,0,49837,397865,12053,105,0.946,1516843,29689,73733,466421,198049,300,0.9589,2599927,771020,160781,667892,858416,486,0.7589,11.0,23,88,111,1346,4179,2837,300.0,29689.0,315.5272146583704,0,895150.7079857967,0.0035458485729884513,65.399631080199,0.03912583715192104,0.006018217306441119,5.638722304545628,851100.0,122.08206580332188,-1.0029858124130313
Tan Ah Leck Trading - Bukit Batok Street 11,Tan Ah Leck Trading - Bukit Batok Street 11,1,650151,Authorised Retailer,BUKIT BATOK,WEST REGION,residential,158030,11.1402,14185.6,1,0,,unique,1.34874703502592,103.744211483999,452296,0,34996,123719,47499,116,0.9641,1465613,127004,94525,252309,345675,272,0.8967,3138034,448092,188367,513419,670126,611,0.8563,11.0,21,63,84,1240,4180,2943,272.0,127004.0,338.4225258672124,0,995977.4936272062,0.003945241111916406,72.76602706818619,0.02854230377166157,0.004554326610279766,1.3169492560362213,800496.0,114.823411288093,-2.8765072878869002
Tan Ah Leck Trading - Jurong East Street 31,Tan Ah Leck Trading - Jurong East Street 31,1,600352,Betting Centre,TENGAH,WEST REGION,residential,10,7.3635,1.4,4,1,600352,concurrent,1.34492289474517,103.730400848037,363418,0,43091,65516,225945,41,0.947,899033,0,128848,206545,556787,143,0.9373,2854151,4879,181715,608707,1412485,446,0.9685,11.0,3,7,10,3638,4105,545,143.0,0.0,143.0,1,77935.0,0.0003087141707765255,5.693924165802236,0.01834862385321101,0.0005421817393190197,1.8045787315492143,77935.0,11.179022204655023,-0.3526306639851784
Tan Boon Tin Agency,Tan Boon Tin Agency,1,440056,,BEDOK,EAST REGION,residential,276990,21.734,12744.6,1,0,,unique,1.30560569433107,103.91537607851,375645,6545,0,185487,0,50,0.9829,1328736,13713,5165,224495,580296,71,0.9879,2705038,161380,27649,371899,679300,78,0.9395,0.0,13,46,59,1247,3809,2936,71.0,13713.0,78.17183787295741,1,229512.51599500296,0.0009091392321579698,16.768163997921594,0.020095367847411442,0.0031988722619822165,10.313289434974491,208456.0,29.900997660788704,5.32151462352393
Tan Kai Huat Provision Shop,Tan Kai Huat Provision Shop,1,530123,Authorised Retailer,HOUGANG,NORTH-EAST REGION,residential,227560,13.933,16332.4,1,0,,unique,1.35338313541393,103.886258951798,453621,3462,6463,54362,59091,60,0.9856,1598482,439355,115374,215798,96882,123,0.7692,2989319,1441841,150181,404200,205881,205,0.6689,11.0,10,30,40,1791,4100,2392,123.0,439355.0,352.780706531992,1,843851.4500245248,0.003342643236708665,61.651711857854615,0.016722408026755852,0.002168726957276079,-2.7575263357141164,294216.0,42.20244045633903,-0.3390278637044577
Tan Wee Fong Trading,Tan Wee Fong Trading,1,330024,Authorised Retailer,KALLANG,CENTRAL REGION,residential,101290,8.5847,11798.9,1,0,,unique,1.31862347782977,103.862324355167,360903,153163,5486,34562,12692,72,0.6999,1314326,511253,16062,168596,194889,193,0.718,2649674,941614,122501,472312,340717,372,0.73,11.0,34,108,142,1967,4167,2216,193.0,511253.0,460.3830400396047,0,1020208.816727764,0.004041225622313619,74.5363653779524,0.06407942238267147,0.007698980698330081,7.814219917536052,427688.0,61.347708329563076,10.29716187312399
Tay Ah Tho Trading,Tay Ah Tho Trading,1,730768,Authorised Retailer,WOODLANDS,NORTH REGION,mixed,255130,13.6125,18742.3,1,0,,unique,1.44571784134906,103.798166316676,446975,83871,14533,75829,22582,114,0.8329,1357372,742925,64283,145087,95631,312,0.6419,2101703,2114405,64283,589709,234476,506,0.4985,11.0,10,45,55,1264,4162,2919,312.0,742925.0,700.5464633389404,0,2044895.126486367,0.008100187377920023,149.3998559983569,0.01884206920178143,0.0029819995662546087,-7.723181521255521,910728.0,130.63512586644077,-6.617493904415274
Tay Sui Lan Agency,Tay Sui Lan Agency,1,049317,Authorised Retailer,DOWNTOWN CORE,CENTRAL REGION,commercial,3190,5.0836,627.5,1,0,,unique,1.283619583733,103.852068945868,4716,210061,0,21839,103962,0,0.022,39471,609192,40030,168689,371974,11,0.0864,234408,1398690,153075,309499,1282639,47,0.1741,11.0,26,97,123,1214,4169,2969,11.0,609192.0,329.6047004669055,0,978596.3556862425,0.003876391383468379,71.49616267669079,0.04142809026608286,0.006668835393623943,6.091134944375297,32659.0,4.684617773552684,54.66434267452111
Teo Khar Bee Agency,Teo Khar Bee Agency,1,150084,Authorised Retailer,RIVER VALLEY,CENTRAL REGION,residential,10070,1.4757,6823.9,2,1,150084,concurrent,1.28708575062296,103.818851050403,368798,24236,67739,63224,41070,65,0.8739,1088152,358261,76756,365622,231258,170,0.7396,3164177,618383,126208,553072,681676,439,0.8257,0.0,11,45,56,1270,3843,2913,170.0,358261.0,357.3689060164514,1,1041015.6232259228,0.0041236450232834876,76.05650880944064,0.01922416752488843,0.0030362177401865105,-2.2997845151684295,495210.0,71.03308636642349,-1.7836835621058686
Teo Sook Cheng Agency,Teo Sook Cheng Agency,1,760293,Authorised Retailer,YISHUN,NORTH REGION,residential,221610,21.011,10547.3,1,0,,unique,1.43611425409216,103.837605235958,438840,31707,33665,115007,24455,85,0.9037,1053516,550424,42669,198397,84650,233,0.6528,2519163,557385,201084,422625,249958,485,0.7993,11.0,24,96,120,1329,4160,2854,233.0,550424.0,520.86929843103,0,1486560.9777221596,0.0058885281265957205,108.60801276693147,0.04204625087596356,0.006506180871828237,1.0931218010884731,664982.0,95.3852382587529,2.5203163216903337
Thiam Hoon Traders,Thiam Hoon Traders,1,150123,,QUEENSTOWN,CENTRAL REGION,residential,95930,21.684,4424.0,1,0,,unique,1.28685131551792,103.804019034892,225780,142052,57388,140509,222,30,0.5985,1595147,427380,57388,196402,258333,121,0.7807,2629945,988898,64804,441877,809730,314,0.7227,0.0,11,37,48,1229,3362,2954,121.0,427380.0,344.5178349117291,1,1017705.6843292478,0.004031310276926415,74.3534867476308,0.016249153689911984,0.002602472348731295,-3.056239707408581,357434.0,51.27045130812426,-0.4567453318835503
Tong Aik Huat,Tong Aik Huat,1,530685,Authorised Retailer,HOUGANG,NORTH-EAST REGION,residential,227560,13.933,16332.4,1,0,,unique,1.37518092664617,103.886022660348,519059,0,0,101110,18847,120,1.0,1738647,24019,72424,471914,172893,355,0.9672,3574011,353627,160767,846480,413277,625,0.8938,11.0,35,193,228,1253,4177,2930,355.0,24019.0,367.5618299329515,0,1076956.161703548,0.004266011784473991,78.68232135283829,0.07781569965870307,0.01236174365647365,16.833431164693025,1040150.0,149.19946039869023,6.451275150413375
Tuas View,Tuas View,1,639591,,PIONEER,WEST REGION,commercial,80,12.2198,6.5,1,0,,unique,1.31720416073204,103.652208670485,0,552087,0,0,0,0,0.0,0,3946306,0,0,0,0,0.0,0,6699109,0,4977,0,0,0.0,0.0,6,41,47,1925,3451,2258,0.0,3946306.0,2063.9004469539195,1,4660287.209221951,0.018460213015659237,340.480168860819,0.020814880425155006,0.0025482541747993926,-15.90496982327353,0.0,0.0,
Tuck Lee Long,Tuck Lee Long,1,560159,Authorised Retailer,ANG MO KIO,NORTH-EAST REGION,residential,162280,13.9426,11639.2,1,0,,unique,1.37479893193043,103.839858129785,323029,0,54330,45338,223116,60,0.928,1635982,0,214311,292779,311195,207,0.9421,3250210,84974,214311,829109,738650,319,0.9459,11.0,13,50,63,1309,4128,2874,207.0,0.0,207.0,1,594918.0,0.0023565742869061266,43.4646561476966,0.021920668058455117,0.0034157449577098243,2.963145216861345,594918.0,85.335234900224,-2.417833163554532
U Stars Keat Hong Link,U Stars Keat Hong Link,1,680817,Authorised Retailer,CHOA CHU KANG,WEST REGION,residential,192070,6.1173,31397.9,1,0,,unique,1.37754385007462,103.749700036701,380917,0,32839,142915,18819,86,0.9603,1615927,24169,40241,406272,110792,268,0.9736,2951667,45591,139189,617204,690363,446,0.9633,12.0,4,7,11,3458,4046,725,268.0,24169.0,280.6402792643118,1,203464.20246662607,0.0008059573047692507,14.86507652916406,0.015172413793103448,0.0005963999132509217,-1.0024772433547955,194300.0,27.870456333668713,-3.195617496183514
U Stars Sumang Walk,U Stars Sumang Walk,1,820218,,PUNGGOL,NORTH-EAST REGION,residential,174450,9.3743,18609.4,1,0,,unique,1.40322712524584,103.89538702242,394774,0,0,101285,31224,92,1.0,1238607,12497,29989,338280,227155,261,0.9785,2364387,25455,110433,587423,624229,584,0.9677,0.0,5,2,7,3411,3950,772,261.0,12497.0,267.5358752933967,1,206537.69572650225,0.0008181319493206065,15.089625673269268,0.009067357512953367,0.0003795272175233138,-2.0825200577857124,201492.0,28.90207919497466,-4.073997907693698
Uni-Foto Pte Ltd,Uni-Foto Pte Ltd,1,238875,,ORCHARD,CENTRAL REGION,mixed,920,0.9575,960.8,1,0,,unique,1.30694456840806,103.829339596247,341370,170317,43580,0,28645,0,0.654,1474798,429651,64950,139697,29518,0,0.7653,3749920,565269,80998,341946,58321,0,0.8622,0.0,12,31,43,1692,3550,2491,0.0,429651.0,224.70555778852386,1,559741.544451213,0.002217234191883337,40.89466743509627,0.017262143717382578,0.002331381479071785,0.3292208771822731,0.0,0.0,
Vitatron & Medical Co,Vitatron & Medical Co,1,058963,Authorised Retailer,OUTRAM,CENTRAL REGION,commercial,18340,1.3732,13355.8,1,0,,unique,1.28294362973161,103.843328882556,63193,240311,67324,45469,89775,20,0.2612,371485,834828,145362,253396,219515,66,0.3286,1141075,1221787,191117,620892,780196,172,0.4842,11.0,15,55,70,1194,4181,2989,66.0,834828.0,502.61132267230334,0,1502305.2434675146,0.005950893917884134,109.75828742145497,0.0234192037470726,0.003795272175233138,-3.794975775277272,197274.0,28.297047878374485,7.839642067029223
Wanrise,Wanrise,1,380047,Authorised Retailer,GEYLANG,CENTRAL REGION,mixed,110110,9.6448,11416.5,1,0,,unique,1.31794121263529,103.879025382959,207641,167670,0,57513,8765,24,0.5533,1253370,755141,3412,250094,74766,111,0.6238,2673301,1390029,11290,373181,290299,286,0.6575,11.0,24,68,92,1414,4160,2769,111.0,755141.0,505.93537688492216,0,1400935.0585943495,0.0055493488795241895,102.35219073394416,0.033224990971469845,0.004988072001734982,-1.0232545718202106,307359.0,44.087676728049836,7.215868722791305
